-639600.03	-901575.04	132
-639574.97	-901574.96	132
-639550	-901550	132
-639525.01	-901550.01	132
-639500.01	-901550.02	132
-639475.02	-901550.03	132
-639450.03	-901550.04	132
-639425	-901524.98	132
-639400	-901524.99	132
-639375	-901525.01	132
-639350.03	-901500.04	132
-639324.97	-901499.96	132
-639299.98	-901499.97	132
-639275	-901475.01	132
-639250.01	-901475.01	132
-639224.96	-901449.96	132
-639199.98	-901449.96	132
-639174.99	-901425	132
-639150.01	-901425.01	132
-639125.02	-901425.01	132
-639100.01	-901425.02	132
-639074.97	-901399.97	132
-639050.01	-901374.99	132
-639025.01	-901375.01	132
-639000.03	-901350.04	132
-638974.98	-901349.95	132
-638950	-901324.98	132
-638925.02	-901300.02	132
-638899.98	-901274.96	132
-638850	-901250.01	132
